Player Name,Unique ID,Player ID,Role,Date,Match ID,Season,Split,Event,Day,Stage,Round,Best of ,Game Number,Game,Team,Victory,OT,Extra Time,Arena,Closest to Ball_All Zones,Closest to Ball_Defense Zone,Closest to Ball_Neutral Zone,Closest to Ball_Offense Zone,Furthest from Ball_All Zones,Furthest from Ball_Defense Zone,Furthest from Ball_Neutral Zone,Furthest from Ball_Offense Zone,First man_All Zones,First man_Defense Zone,First man_Neutral Zone,First man_Offense Zone,Last man_All Zones,Last man_Defense Zone,Last man_Neutral Zone,Last man_Offense Zone,Left Side_All Zones,Left Side_Defense Zone,Left Side_Neutral Zone,Left Side_Offense Zone,Right Side_All Zones,Right Side_Defense Zone,Right Side_Neutral Zone,Right Side_Offense Zone,Ball Touches_All Zones,Ball Touches_Defense Zone,Ball Touches_Neutral Zone,Ball Touches_Offense Zone,Time on Ball_All Zones,Time on Ball_Defense Zone,Time on Ball_Neutral Zone,Time on Ball_Offense Zone,Behind Ball_All Zones,Behind Ball_Defense Zone,Behind Ball_Neutral Zone,Behind Ball_Offense Zone,Ahead of Ball_All Zones,Ahead of Ball_Defense Zone,Ahead of Ball_Neutral Zone,Ahead of Ball_Offense Zone,Average Ball Distance_All Zones,Average Ball Distance_Defense Zone,Average Ball Distance_Neutral Zone,Average Ball Distance_Offense Zone,Distance traveled_All Zones,Distance traveled_Defense Zone,Distance traveled_Neutral Zone,Distance traveled_Offense Zone,Distance traveled on ground_All Zones,Distance traveled on ground_Defense Zone,Distance traveled on ground_Neutral Zone,Distance traveled on ground_Offense Zone,Distance traveled in the air_All Zones,Distance traveled in the air_Defense Zone,Distance traveled in the air_Neutral Zone,Distance traveled in the air_Offense Zone,Distance traveled in low air_All Zones,Distance traveled in low air_Defense Zone,Distance traveled in low air_Neutral Zone,Distance traveled in low air_Offense Zone,Distance traveled in high air_All Zones,Distance traveled in high air_Defense Zone,Distance traveled in high air_Neutral Zone,Distance traveled in high air_Offense Zone,Average Speed_All Zones,Average Speed_Defense Zone,Average Speed_Neutral Zone,Average Speed_Offense Zone,Max Speed (82.8)_All Zones,Max Speed (82.8)_Defense Zone,Max Speed (82.8)_Neutral Zone,Max Speed (82.8)_Offense Zone,SuperSonic (80+)_All Zones,SuperSonic (80+)_Defense Zone,SuperSonic (80+)_Neutral Zone,SuperSonic (80+)_Offense Zone,Boost Speed (50-79)_All Zones,Boost Speed (50-79)_Defense Zone,Boost Speed (50-79)_Neutral Zone,Boost Speed (50-79)_Offense Zone,Drive Speed (1-49)_All Zones,Drive Speed (1-49)_Defense Zone,Drive Speed (1-49)_Neutral Zone,Drive Speed (1-49)_Offense Zone,Stopped_All Zones,Stopped_Defense Zone,Stopped_Neutral Zone,Stopped_Offense Zone,On Ground_All Zones,On Ground_Defense Zone,On Ground_Neutral Zone,On Ground_Offense Zone,In Air_All Zones,In Air_Defense Zone,In Air_Neutral Zone,In Air_Offense Zone,In Low Air_All Zones,In Low Air_Defense Zone,In Low Air_Neutral Zone,In Low Air_Offense Zone,In High Air_All Zones,In High Air_Defense Zone,In High Air_Neutral Zone,In High Air_Offense Zone,Average Boost_All Zones,Average Boost_Defense Zone,Average Boost_Neutral Zone,Average Boost_Offense Zone,Empty (0)_All Zones,Empty (0)_Defense Zone,Empty (0)_Neutral Zone,Empty (0)_Offense Zone,Low (0-33)_All Zones,Low (0-33)_Defense Zone,Low (0-33)_Neutral Zone,Low (0-33)_Offense Zone,Medium (34-66)_All Zones,Medium (34-66)_Defense Zone,Medium (34-66)_Neutral Zone,Medium (34-66)_Offense Zone,High (67-100)_All Zones,High (67-100)_Defense Zone,High (67-100)_Neutral Zone,High (67-100)_Offense Zone,Full (100)_All Zones,Full (100)_Defense Zone,Full (100)_Neutral Zone,Full (100)_Offense Zone,Boost Gained_All Zones,Boost Gained_Defense Zone,Boost Gained_Neutral Zone,Boost Gained_Offense Zone,Boost Lost_All Zones,Boost Lost_Defense Zone,Boost Lost_Neutral Zone,Boost Lost_Offense Zone,Boost Lost while SuperSonic_All Zones,Boost Lost while SuperSonic_Defense Zone,Boost Lost while SuperSonic_Neutral Zone,Boost Lost while SuperSonic_Offense Zone,Boost Lost while Max Speed_All Zones,Boost Lost while Max Speed_Defense Zone,Boost Lost while Max Speed_Neutral Zone,Boost Lost while Max Speed_Offense Zone,Boost Lost on Ground_All Zones,Boost Lost on Ground_Defense Zone,Boost Lost on Ground_Neutral Zone,Boost Lost on Ground_Offense Zone,Boost Lost in Air_All Zones,Boost Lost in Air_Defense Zone,Boost Lost in Air_Neutral Zone,Boost Lost in Air_Offense Zone,Boost Lost in Low Air_All Zones,Boost Lost in Low Air_Defense Zone,Boost Lost in Low Air_Neutral Zone,Boost Lost in Low Air_Offense Zone,Boost Lost in High Air_All Zones,Boost Lost in High Air_Defense Zone,Boost Lost in High Air_Neutral Zone,Boost Lost in High Air_Offense Zone,Passes Given_All Zones,Passes Given_Defense Zone,Passes Given_Neutral Zone,Passes Given_Offense Zone,Passes Received_All Zones,Passes Received_Defense Zone,Passes Received_Neutral Zone,Passes Received_Offense Zone,50/50s_All Zones,50/50s_Defense Zone,50/50s_Neutral Zone,50/50s_Offense Zone,Possession Losses_All Zones,Possession Losses_Defense Zone,Possession Losses_Neutral Zone,Possession Losses_Offense Zone,Interceptions_All Zones,Interceptions_Defense Zone,Interceptions_Neutral Zone,Interceptions_Offense Zone,Self Touches_All Zones,Self Touches_Defense Zone,Self Touches_Neutral Zone,Self Touches_Offense Zone,Score_All Zones,Score_Defense Zone,Score_Neutral Zone,Score_Offense Zone,Goals_All Zones,Goals_Defense Zone,Goals_Neutral Zone,Goals_Offense Zone,Shots_All Zones,Shots_Defense Zone,Shots_Neutral Zone,Shots_Offense Zone,Assists_All Zones,Assists_Defense Zone,Assists_Neutral Zone,Assists_Offense Zone,Saves_All Zones,Saves_Defense Zone,Saves_Neutral Zone,Saves_Offense Zone,Kills_All Zones,Kills_Defense Zone,Kills_Neutral Zone,Kills_Offense Zone,Deaths_All Zones,Deaths_Defense Zone,Deaths_Neutral Zone,Deaths_Offense Zone,Boost Lost When Demoed_All Zones,Boost Lost When Demoed_Defense Zone,Boost Lost When Demoed_Neutral Zone,Boost Lost When Demoed_Offense Zone,Avg Speed When Demoed_All Zones,Avg Speed When Demoed_Defense Zone,Avg Speed When Demoed_Neutral Zone,Avg Speed When Demoed_Offense Zone,Avg Speed After Killing_All Zones,Avg Speed After Killing_Defense Zone,Avg Speed After Killing_Neutral Zone,Avg Speed After Killing_Offense Zone,Avg Boost When Demoed_All Zones,Avg Boost When Demoed_Defense Zone,Avg Boost When Demoed_Neutral Zone,Avg Boost When Demoed_Offense Zone,Avg Boost When Killing_All Zones,Avg Boost When Killing_Defense Zone,Avg Boost When Killing_Neutral Zone,Avg Boost When Killing_Offense Zone,Small Pads Collected_All Zones,Small Pads Collected_Defense Zone,Small Pads Collected_Neutral Zone,Small Pads Collected_Offense Zone,Big Boosts Collected_All Zones,Big Boosts Collected_Defense Zone,Big Boosts Collected_Neutral Zone,Big Boosts Collected_Offense Zone,Overfill from Small Pads_All Zones,Overfill from Small Pads_Defense Zone,Overfill from Small Pads_Neutral Zone,Overfill from Small Pads_Offense Zone,Overfill from Big Boosts_All Zones,Overfill from Big Boosts_Defense Zone,Overfill from Big Boosts_Neutral Zone,Overfill from Big Boosts_Offense Zone,Boost Gained from Small Pads_All Zones,Boost Gained from Small Pads_Defense Zone,Boost Gained from Small Pads_Neutral Zone,Boost Gained from Small Pads_Offense Zone,Boost Gained from Big Boosts_All Zones,Boost Gained from Big Boosts_Defense Zone,Boost Gained from Big Boosts_Neutral Zone,Boost Gained from Big Boosts_Offense Zone
tweex,SSA-P-10270,Steam|76561198303997299|0,STARTER,2026-06-12T17:50:19.000Z,20260612-175019-2026-2v2-2v2-GSL-LQF-G1,2026,2v2,2v2,1,GSL,LQF,5,1,29,GOOD LITTLE KITTENS,FALSE,FALSE,0,Mannfield (Night),57,21,13,23,46,19,13,15,52,16,12,24,52,25,13,13,46,19,12,15,54,21,12,20,25,9,3,13,22,8,5,9,70,33,18,20,30,8,7,16,2028,1960,2178,2107,509264,199390,130631,179243,290326,126427,75303,88596,208850,69489,52846,86515,177795,60652,43194,73949,31055,8837,9652,12566,59,57,65,59,8,3,2,3,22,8,7,7,41,16,10,16,36,17,8,12,0,0,0,0,60,27,14,19,40,14,10,16,33,11,8,14,7,2,2,3,41,50,40,33,17,3,4,10,48,14,13,20,23,10,6,6,30,16,5,9,4,1,1,1,2596,1067,876,653,2644,1186,524,934,252,137,51,64,336,118,88,130,1367,664,228,475,1705,560,446,699,1375,456,347,572,330,104,99,127,4,2,1,1,2,0,0,2,3,0,1,2,4,1,1,2,5,4,0,1,13,5,1,7,608,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,88,88,0,0,44,44,0,0,79,79,0,0,88,88,0,0,70,70,0,0,76,40,11,25,19,7,8,4,3,2,0,1,269,187,53,29,909,478,132,299,1631,513,747,371
tweex,SSA-P-10270,Steam|76561198303997299|0,STARTER,2026-06-12T17:58:56.000Z,20260612-175856-2026-2v2-2v2-GSL-LQF-G2,2026,2v2,2v2,1,GSL,LQF,5,2,40,GOOD LITTLE KITTENS,TRUE,FALSE,0,Forbidden Temple,38,16,9,13,64,35,15,15,48,19,13,16,54,31,12,11,44,25,8,11,56,25,15,16,25,7,11,7,19,12,3,3,74,40,17,17,26,10,6,10,2395,2588,2565,1933,497942,247559,121075,129308,276429,144340,68557,63532,209774,96977,50133,62664,194902,93539,48529,52834,14872,3438,1604,9830,58,57,62,57,10,5,3,2,22,9,7,6,41,23,8,10,37,18,8,11,0,0,0,0,59,32,14,13,41,18,9,13,38,18,9,11,3,1,0,2,45,46,44,46,13,5,4,4,43,21,11,10,23,12,5,6,34,17,7,10,8,4,3,2,2967,1700,874,393,2941,1590,515,836,226,115,52,59,441,206,139,96,1535,891,270,374,1648,745,372,531,1524,709,360,455,124,36,12,76,3,3,0,0,2,1,0,1,6,0,4,2,4,1,1,2,6,2,1,3,11,1,6,4,521,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,25,25,0,0,67,67,0,0,83,0,83,0,25,25,0,0,64,0,64,0,86,50,20,16,21,9,10,2,38,22,2,14,265,110,141,14,994,578,238,178,1835,790,859,186
tweex,SSA-P-10270,Steam|76561198303997299|0,STARTER,2026-06-12T18:06:47.000Z,20260612-180647-2026-2v2-2v2-GSL-LQF-G3,2026,2v2,2v2,1,GSL,LQF,5,3,48,GOOD LITTLE KITTENS,TRUE,FALSE,0,DFH Stadium,42,16,9,16,59,29,17,14,47,14,12,21,54,31,13,10,56,28,13,15,44,16,13,15,19,3,4,12,15,4,3,8,68,33,18,16,32,11,7,14,2173,2385,2706,1619,508663,226722,129498,152443,295565,146836,72358,76371,202644,75797,54214,72633,178425,68368,47826,62231,24219,7429,6388,10402,58,59,65,58,7,3,2,3,20,8,6,6,45,20,11,14,35,16,9,10,0,0,0,0,62,30,16,16,38,14,10,13,33,13,9,11,5,2,1,2,47,54,56,33,16,4,4,8,39,14,10,16,25,12,5,8,36,19,11,6,7,4,3,1,2960,1711,848,401,2731,1313,561,857,238,82,67,89,323,108,92,123,1507,728,235,544,1578,589,421,568,1359,526,359,474,219,63,62,94,2,0,1,1,1,0,0,1,4,0,1,3,4,0,1,3,3,1,1,1,4,1,1,2,312,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,2,0,0,126,126,0,0,70,70,0,0,46,0,0,46,63,63,0,0,30,0,0,30,73,41,17,15,22,12,7,3,15,13,2,0,255,160,47,48,861,479,202,180,1945,1040,653,252
tweex,SSA-P-10270,Steam|76561198303997299|0,STARTER,2026-06-12T18:17:54.000Z,20260612-181754-2026-2v2-2v2-GSL-LQF-G4,2026,2v2,2v2,1,GSL,LQF,5,4,57,GOOD LITTLE KITTENS,FALSE,FALSE,0,Utopia Coliseum (Dusk),48,21,8,18,54,27,10,17,53,20,9,24,49,29,10,10,48,22,8,19,52,27,10,15,12,6,3,3,14,6,4,3,73,41,14,19,27,8,4,15,2391,2549,2658,2074,489928,222407,97070,170451,272517,126908,55514,90095,206120,90713,38785,76622,187013,87243,36213,63557,19107,3470,2572,13065,55,52,63,57,7,3,2,2,21,8,6,7,37,17,6,13,40,21,6,13,2,2,0,0,60,30,11,19,40,19,7,14,36,18,7,11,4,1,0,3,43,48,39,38,13,4,3,5,51,22,10,19,20,11,3,6,30,16,5,9,6,3,1,2,2788,1362,790,636,2838,1522,438,878,198,82,66,50,319,151,82,86,1345,675,225,445,1733,795,313,625,1554,768,298,488,179,27,15,137,3,1,1,1,2,1,0,1,2,0,2,0,3,1,1,1,5,2,1,2,3,1,1,1,597,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,33,33,0,0,44,44,0,0,0,0,0,0,33,33,0,0,0,0,0,0,76,45,12,19,19,10,4,5,21,12,0,9,308,147,0,161,891,528,144,219,1592,853,400,339
tweex,SSA-P-10270,Steam|76561198303997299|0,STARTER,2026-06-12T18:28:17.000Z,20260612-182817-2026-2v2-2v2-GSL-LQF-G5,2026,2v2,2v2,1,GSL,LQF,5,5,61,GOOD LITTLE KITTENS,TRUE,FALSE,0,Champions Field,54,26,9,19,47,25,14,9,47,21,9,17,54,30,14,10,53,28,14,11,47,23,9,15,18,11,0,7,17,9,2,6,80,42,20,18,20,9,3,9,2134,2154,2584,1747,482424,225630,118123,138671,286994,126513,82141,78340,186248,94816,34155,57277,142448,66979,29460,46009,43800,27837,4695,11268,56,52,61,61,5,1,2,2,17,5,6,6,43,22,9,13,40,24,8,8,0,0,0,0,62,29,17,16,38,21,6,10,28,15,5,8,9,6,1,2,48,47,57,44,14,8,2,3,40,22,7,11,23,11,5,7,37,18,10,8,9,4,4,0,2593,1385,755,453,2605,1218,403,984,286,86,73,127,227,48,77,102,1424,632,233,559,1550,880,247,423,1151,603,212,336,399,277,35,87,0,0,0,0,3,1,0,2,6,6,0,0,8,6,0,2,6,4,0,2,4,2,0,2,480,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,1,0,1,0,12,0,12,0,20,0,20,0,83,0,83,0,12,0,12,0,19,0,19,0,63,34,11,18,25,13,9,3,31,25,6,0,401,256,92,53,725,383,126,216,2099,1044,808,247
tweex,SSA-P-10270,Steam|76561198303997299|0,STARTER,2026-06-12T18:47:46.000Z,20260612-184746-2026-2v2-2v2-GSL-LSF-G1,2026,2v2,2v2,1,GSL,LSF,5,1,64,GOOD LITTLE KITTENS,FALSE,FALSE,0,Mannfield (Night),55,22,15,18,45,20,10,16,45,13,10,22,55,29,15,12,54,24,11,19,46,18,14,15,23,5,11,7,24,7,6,10,74,33,20,20,26,8,4,14,1969,2221,1903,1703,506738,205428,133757,167553,273723,122980,70293,80450,221161,78396,60873,81892,185920,66445,49046,70429,35241,11951,11827,11463,58,57,62,57,10,4,3,4,24,9,7,8,40,17,10,13,35,16,7,12,0,0,0,0,55,26,13,17,45,16,12,17,36,13,9,14,9,3,3,3,42,51,44,28,19,5,4,10,50,16,11,23,18,8,5,4,32,17,8,6,6,4,1,1,3647,1522,1358,767,3448,1646,741,1061,443,201,92,150,446,167,114,165,1690,848,331,511,1886,658,506,722,1508,542,388,578,378,116,118,144,2,1,1,0,6,2,1,3,4,1,2,1,12,2,3,7,4,1,2,1,1,0,1,0,268,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,9,0,9,0,80,0,80,0,82,0,82,0,9,0,9,0,39,0,39,0,78,38,12,28,28,13,10,5,18,15,0,3,461,301,125,35,918,441,144,333,2339,999,875,465
tweex,SSA-P-10270,Steam|76561198303997299|0,STARTER,2026-06-12T18:56:15.000Z,20260612-185615-2026-2v2-2v2-GSL-LSF-G2,2026,2v2,2v2,1,GSL,LSF,5,2,69,GOOD LITTLE KITTENS,FALSE,FALSE,0,Forbidden Temple,52,25,12,15,50,28,11,11,53,16,14,22,49,37,8,4,55,29,13,13,45,24,9,13,26,13,6,7,23,15,4,4,64,40,12,12,36,12,10,14,2178,2364,2352,1739,494757,242757,113420,138580,249290,132858,52757,63675,232288,104027,57640,70621,195504,91337,45248,58919,36784,12690,12392,11702,57,54,62,63,8,3,2,3,20,7,5,8,41,20,11,11,39,26,6,7,0,0,0,0,55,32,11,13,45,21,11,13,37,18,8,11,8,3,2,2,35,34,33,38,23,11,5,6,57,29,14,14,21,13,3,5,22,10,5,7,5,2,1,2,2767,910,1189,668,2604,1228,635,741,201,30,73,98,352,136,75,141,1200,540,274,386,1856,873,444,539,1533,754,337,442,323,119,107,97,2,0,1,1,3,2,0,1,8,2,4,2,9,5,3,1,6,3,1,2,10,6,1,3,464,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,47,47,0,0,72,45,12,15,23,6,11,6,18,5,13,0,284,204,29,51,846,535,131,180,2016,396,1071,549
tweex,SSA-P-10270,Steam|76561198303997299|0,STARTER,2026-06-12T19:05:12.000Z,20260612-190512-2026-2v2-2v2-GSL-LSF-G3,2026,2v2,2v2,1,GSL,LSF,5,3,74,GOOD LITTLE KITTENS,TRUE,TRUE,36,DFH Stadium,46,21,10,14,57,31,13,13,52,21,13,19,50,32,10,8,53,30,11,12,47,23,10,14,18.75,8.04,7.14,3.57,23,17,4,2,73,42,15,16,27,11,7,10,2304,2439,2481,2013,520721.43,266408.04,119177.68,135135.71,298888.39,158973.21,69928.57,69986.61,209829.46,102163.39,46293.75,61372.32,191828.57,91438.39,45440.18,54950,18000.89,10725,853.57,6422.32,59,57,68,60,10,4,3,3,25,11,7,7,41,23,10,8,33,18,5,10,1,1,0,0,64,35,13,16,36,18,8,11,32,15,8,9,4,3,0,2,44,44,42,46,15,7,4,4,48,26,11,11,20,10,4,7,33,17,6,9,6,4,1,2,2986.61,1283.93,956.25,746.43,3016.96,1605.36,645.54,766.07,317.86,160.71,58.04,99.11,421.43,151.79,120.54,149.11,1509.82,784.82,353.57,371.43,1502.68,732.14,333.93,436.61,1315.18,621.43,325.89,367.86,187.5,110.71,8.04,68.75,3.57,1.79,0,1.79,2.68,0.89,0.89,0.89,7.14,0,4.46,2.68,8.04,4.46,3.57,0,8.04,5.36,0.89,1.79,2.68,1.79,0.89,0,695.54,0,0,0,2.68,0,0,0,3.57,0,0,0,0.89,0,0,0,1.79,0,0,0,0.89,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,83,0,0,0,0,0,14,0,14,0,77.68,45.54,14.29,17.86,22.32,9.82,8.04,4.46,26.79,14.29,6.25,6.25,480.36,295.54,92.86,91.96,905.36,532.14,165.18,208.04,1751.79,686.61,710.71,354.46
tweex,SSA-P-10270,Steam|76561198303997299|0,STARTER,2026-06-12T19:12:48.000Z,20260612-191248-2026-2v2-2v2-GSL-LSF-G4,2026,2v2,2v2,1,GSL,LSF,5,4,77,GOOD LITTLE KITTENS,TRUE,FALSE,0,Utopia Coliseum (Dusk),52,17,12,23,48,27,12,9,53,15,12,26,47,29,12,6,38,16,9,12,62,27,15,20,35,16,7,12,35,9,7,18,77,36,20,21,23,7,4,12,2006,2330,2299,1452,485115,206050,116538,162527,277834,138952,69455,69427,196704,63510,45025,88169,160639,55548,32370,72721,36065,7962,12655,15448,57,56,61,59,7,2,1,3,18,7,4,6,45,18,11,16,38,18,9,10,0,0,0,0,61,31,15,15,39,13,9,17,31,11,6,14,7,2,2,3,43,48,56,29,20,5,5,10,49,19,9,21,19,9,4,5,32,15,11,6,10,3,4,3,2612,918,996,698,2638,1092,683,863,178,69,24,85,302,95,61,146,1338,649,383,306,1586,519,352,715,1289,443,251,595,297,76,101,120,5,1,1,3,6,3,0,3,3,0,1,2,10,2,3,5,2,0,2,0,19,11,4,4,474,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,52,0,0,0,0,56,0,0,56,52,32,7,13,21,9,8,4,31,11,12,8,454,354,88,12,593,373,72,148,1646,546,712,388
tweex,SSA-P-10270,Steam|76561198303997299|0,STARTER,2026-06-12T19:20:32.000Z,20260612-192032-2026-2v2-2v2-GSL-LSF-G5,2026,2v2,2v2,1,GSL,LSF,5,5,78,GOOD LITTLE KITTENS,TRUE,FALSE,0,Champions Field,45,20,11,14,55,35,13,7,50,18,13,19,50,36,11,3,51,26,14,11,49,29,10,11,25,14,3,8,18,7,3,8,73,44,16,13,27,10,8,9,2314,2448,2742,1791,458283,242792,103135,112356,250491,146541,55412,48538,198380,91998,44933,61449,167264,72306,40655,54303,31116,19692,4278,7146,54,53,57,62,7,3,2,2,19,9,5,5,36,19,6,11,45,27,13,5,0,0,0,0,59,35,14,10,41,20,10,12,34,16,9,10,7,4,1,2,55,59,61,45,11,5,4,2,34,19,7,8,22,9,6,7,44,27,10,6,14,11,3,1,2781,1532,695,554,2611,1524,376,711,235,142,28,65,314,141,94,79,1336,829,169,338,1702,821,392,489,1393,629,350,414,309,192,42,75,4,2,1,1,6,3,1,2,12,8,3,1,9,5,0,4,3,2,0,1,5,2,1,2,500,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,1,0,1,91,32,0,59,47,58,0,36,0,0,0,0,46,32,0,59,0,0,0,0,59,36,13,10,19,10,6,3,60,45,1,14,381,187,185,9,648,387,155,106,1519,813,415,291
Wee_Casper,SSA-P-10060,Steam|76561198050138810|0,STARTER,2026-06-12T17:06:18.000Z,20260612-170618-2026-2v2-2v2-GSL-UQF-G1,2026,2v2,2v2,1,GSL,UQF,5,1,6,WHITE RABBIT GAMING,FALSE,FALSE,0,Mannfield (Night),51,25,9,17,49,23,14,12,45,15,9,21,55,33,14,8,56,33,10,13,44,15,13,16,21,12,3,6,29,11,7,11,68,37,17,15,32,11,7,14,2038,1993,2513,1810,466821,206460,119497,140864,296051,144307,82135,69609,163729,59291,35690,68748,126113,49714,31097,45302,37616,9577,4593,23446,55,51,63,58,9,2,3,3,17,6,6,5,41,18,10,13,42,24,8,10,0,0,0,0,66,33,17,15,34,15,6,13,27,13,6,8,8,2,1,5,52,56,62,40,9,2,2,5,39,18,7,14,20,9,3,7,41,21,13,8,13,7,4,2,2662,953,1108,601,2543,1096,494,953,243,83,72,88,351,95,139,117,1427,629,350,448,1413,598,266,549,1078,509,232,337,335,89,34,212,2,1,0,1,1,0,0,1,3,3,0,0,8,4,1,3,6,4,0,2,1,1,0,0,368,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,31,31,0,0,46,46,0,0,0,0,0,0,31,31,0,0,0,0,0,0,61,39,7,15,23,8,12,3,59,41,10,8,417,270,147,0,673,427,74,172,1883,530,1053,300
Wee_Casper,SSA-P-10060,Steam|76561198050138810|0,STARTER,2026-06-12T17:13:50.000Z,20260612-171350-2026-2v2-2v2-GSL-UQF-G2,2026,2v2,2v2,1,GSL,UQF,5,2,13,WHITE RABBIT GAMING,FALSE,FALSE,0,Forbidden Temple,60,28,9,23,44,21,12,11,54,17,9,28,50,32,13,5,43,20,10,13,57,27,11,19,15,8,4,3,21,8,4,10,74,38,17,18,26,8,4,14,1971,1869,2541,1859,501944,218601,114309,169034,320664,148542,69331,102791,173819,67407,43287,63125,144210,61274,39696,43240,29609,6133,3591,19885,58,54,67,61,9,3,3,3,22,7,6,8,43,19,10,14,35,20,5,10,0,0,0,0,67,34,14,20,33,13,7,13,28,12,7,9,5,1,1,4,47,51,56,38,6,1,1,4,39,16,8,16,30,15,4,10,31,16,9,6,6,3,2,1,2906,1219,922,765,2844,1171,651,1022,286,45,82,159,393,129,142,122,1627,677,348,602,1381,538,312,531,1147,486,283,378,234,52,29,153,1,0,1,0,4,0,4,0,1,1,0,0,9,3,4,2,5,2,2,1,1,0,0,1,813,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,69,0,0,0,0,7,0,0,7,86,44,9,33,24,10,8,6,37,25,6,6,545,325,99,121,995,503,102,390,1855,675,701,479
Wee_Casper,SSA-P-10060,Steam|76561198050138810|0,STARTER,2026-06-12T17:22:23.000Z,20260612-172223-2026-2v2-2v2-GSL-UQF-G3,2026,2v2,2v2,1,GSL,UQF,5,3,20,WHITE RABBIT GAMING,FALSE,FALSE,0,DFH Stadium,50,23,9,18,53,22,15,16,47,12,10,25,56,32,14,10,47,20,10,17,53,24,13,16,16,6,5,5,17,4,4,9,76,36,20,21,24,7,4,13,2200,1969,2846,2118,522816,193184,138249,191383,358199,139951,105881,112367,156784,51361,30984,74439,130463,46205,25592,58666,26321,5156,5392,15773,59,51,69,65,10,2,3,5,23,5,7,12,43,16,13,14,34,22,4,7,0,0,0,0,71,32,18,21,29,11,5,12,24,10,4,10,5,1,1,2,48,57,52,37,12,2,3,8,36,11,8,18,28,13,7,7,36,19,9,8,3,2,1,0,3046,987,1194,865,2981,1137,785,1059,413,91,133,189,446,100,106,240,2009,711,612,686,1238,480,234,524,1037,433,190,414,201,47,44,110,0,0,0,0,4,2,2,0,2,0,1,1,8,2,2,4,5,3,0,2,5,3,2,0,510,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,30,12,27,28,10,11,7,5,5,0,0,551,159,273,119,823,355,144,324,2249,841,827,581
Wee_Casper,SSA-P-10060,Steam|76561198050138810|0,STARTER,2026-06-12T17:50:39.000Z,20260612-175039-2026-2v2-2v2-GSL-LQF-G1,2026,2v2,2v2,1,GSL,LQF,5,1,32,WHITE RABBIT GAMING,FALSE,FALSE,0,Mannfield (Night),57,28,14,15,44,19,10,15,63,22,15,26,38,25,9,5,42,20,10,13,58,26,14,18,29,9,8,12,30,12,9,9,64,35,16,12,36,11,7,18,1991,1805,2094,2371,463515,202380,108444,152691,297728,131920,64345,101463,158356,67961,41725,48670,143237,62019,37918,43300,15119,5942,3807,5370,56,54,62,61,9,3,2,3,20,7,6,8,41,18,9,14,38,20,9,8,0,0,0,0,67,31,15,21,33,14,9,10,29,13,8,8,5,2,1,1,49,59,49,36,14,2,5,7,41,14,12,15,21,8,4,9,38,24,8,6,8,5,2,1,2563,910,857,796,2524,1186,471,867,404,87,89,228,357,138,91,128,1500,594,264,642,1333,586,360,387,1143,506,309,328,190,80,51,59,1,1,0,0,2,0,0,2,3,1,2,0,4,1,1,2,3,3,0,0,2,0,0,2,604,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,5,1,2,2,1,1,0,0,34,34,0,0,83,83,0,0,71,81,69,69,34,34,0,0,46,31,45,56,66,35,7,24,21,8,7,6,49,40,8,1,400,229,51,120,743,380,76,287,1700,571,649,480
